state,Year,Week,Percent of Deaths Due to Pneumonia and Influenza,All Deaths,Number of Pneumonia and Influenza Deaths
Utah,2013,23,5.81,327,19
Utah,2013,24,6.02,299,18
Utah,2013,25,6.45,310,20
Utah,2013,26,7.69,312,24
Utah,2013,27,6.47,309,20
Utah,2013,28,5.5,309,17
Utah,2013,29,6.37,267,17
Utah,2013,30,4.92,305,15
Utah,2013,31,5.69,299,17
Utah,2013,32,5.63,302,17
Utah,2013,33,5.3,321,17
Utah,2013,34,7.47,281,21
Utah,2013,35,3.55,282,10
Utah,2013,36,5.96,302,18
Utah,2013,37,5.7,298,17
Utah,2013,38,5.67,282,16
Utah,2013,39,5.6,268,15
Utah,2013,40,6.39,313,20
Utah,2013,41,9.31,333,31
Utah,2013,42,6.15,309,19
Utah,2013,43,7.57,317,24
Utah,2013,44,4.47,291,13
Utah,2013,45,7.37,285,21
Utah,2013,46,9.09,308,28
Utah,2013,47,6.03,315,19
Utah,2013,48,6.78,295,20
Utah,2013,49,7.64,314,24
Utah,2013,50,7.67,339,26
Utah,2013,51,8.33,324,27
Utah,2013,52,9.23,325,30
Utah,2014,01,8.15,368,30
Utah,2014,02,11.76,323,38
Utah,2014,03,8.33,348,29
Utah,2014,04,10.63,367,39
Utah,2014,05,10.12,336,34
Utah,2014,06,11.21,330,37
Utah,2014,07,8.51,329,28
Utah,2014,08,6.77,325,22
Utah,2014,09,7.27,289,21
Utah,2014,10,9.48,306,29
Utah,2014,11,10.44,297,31
Utah,2014,12,6.75,326,22
Utah,2014,13,7.81,320,25
Utah,2014,14,4.97,322,16
Utah,2014,15,7.16,349,25
Utah,2014,16,4.25,306,13
Utah,2014,17,5.96,319,19
Utah,2014,18,8.33,300,25
Utah,2014,19,7.6,329,25
Utah,2014,20,10.03,309,31
Utah,2014,21,9.03,321,29
Utah,2014,22,6.14,277,17
Utah,2014,23,5.9,305,18
Utah,2014,24,6.46,294,19
Utah,2014,25,4.85,309,15
Utah,2014,26,5.61,321,18
Utah,2014,27,5.75,313,18
Utah,2014,28,3.47,317,11
Utah,2014,29,5.82,292,17
Utah,2014,30,8.33,300,25
Utah,2014,31,5.16,310,16
Utah,2014,32,6.17,308,19
Utah,2014,33,6.83,278,19
Utah,2014,34,4.27,281,12
Utah,2014,35,6.27,303,19
Utah,2014,36,6.46,325,21
Utah,2014,37,9.65,311,30
Utah,2014,38,7.28,302,22
Utah,2014,39,6.73,312,21
Utah,2014,40,5.77,312,18
Utah,2014,41,7.72,337,26
Utah,2014,42,3.83,287,11
Utah,2014,43,8.38,334,28
Utah,2014,44,6.48,324,21
Utah,2014,45,5.63,320,18
Utah,2014,46,6.11,360,22
Utah,2014,47,5.97,352,21
Utah,2014,48,4.94,344,17
Utah,2014,49,6.41,343,22
Utah,2014,50,8.36,359,30
Utah,2014,51,8.61,360,31
Utah,2014,52,6.98,358,25
Utah,2014,53,12.98,362,47
Utah,2015,01,10.96,447,49
Utah,2015,02,11.48,357,41
Utah,2015,03,7.43,296,22
Utah,2015,04,7.06,340,24
Utah,2015,05,8.26,351,29
Utah,2015,06,8.45,355,30
Utah,2015,07,4.06,345,14
Utah,2015,08,8.49,365,31
Utah,2015,09,6.65,361,24
Utah,2015,10,7.47,308,23
Utah,2015,11,8.61,360,31
Utah,2015,12,9.04,332,30
Utah,2015,13,6.54,321,21
Utah,2015,14,7.65,353,27
Utah,2015,15,7.89,342,27
Utah,2015,16,5.88,323,19
Utah,2015,17,8.39,286,24
Utah,2015,18,6.78,339,23
Utah,2015,19,8.81,318,28
Utah,2015,20,7.82,307,24
Utah,2015,21,9.68,341,33
Utah,2015,22,8.33,372,31
Utah,2015,23,8.97,312,28
Utah,2015,24,5.24,286,15
Utah,2015,25,5.01,339,17
Utah,2015,26,8.24,340,28
Utah,2015,27,6.07,313,19
Utah,2015,28,5.83,309,18
Utah,2015,29,7.77,309,24
Utah,2015,30,8.41,321,27
Utah,2015,31,6.11,311,19
Utah,2015,32,7.02,285,20
Utah,2015,33,5.24,286,15
Utah,2015,34,4.93,365,18
Utah,2015,35,4.64,302,14
Utah,2015,36,3.96,278,11
Utah,2015,37,6.65,331,22
Utah,2015,38,5.05,297,15
Utah,2015,39,6.02,332,20
Utah,2015,40,4.94,324,16
Utah,2015,41,6.58,319,21
Utah,2015,42,8.06,360,29
Utah,2015,43,7.51,333,25
Utah,2015,44,5.97,352,21
Utah,2015,45,7.96,339,27
Utah,2015,46,5.35,355,19
Utah,2015,47,8.86,316,28
Utah,2015,48,7.55,331,25
Utah,2015,49,7.65,379,29
Utah,2015,50,7.32,328,24
Utah,2015,51,6.12,343,21
Utah,2015,52,9.17,360,33
Utah,2016,01,10.48,372,39
Utah,2016,02,8.18,318,26
Utah,2016,03,9.5,358,34
Utah,2016,04,8.77,365,32
Utah,2016,05,7.71,363,28
Utah,2016,06,10.58,359,38
Utah,2016,07,7.26,372,27
Utah,2016,08,8.59,384,33
Utah,2016,09,10.03,349,35
Utah,2016,10,9.19,381,35
Utah,2016,11,11.27,346,39
Utah,2016,12,10.23,391,40
Utah,2016,13,9.78,358,35
Utah,2016,14,7.84,370,29
Utah,2016,15,5,340,17
Utah,2016,16,9.41,372,35
Utah,2016,17,6.21,306,19
Utah,2016,18,5.38,316,17
Utah,2016,19,7.06,354,25
Utah,2016,20,8.29,362,30
Utah,2016,21,6.98,344,24
Utah,2016,22,5.26,342,18
Utah,2016,23,4.17,336,14
Utah,2016,24,6.3,349,22
Utah,2016,25,6.61,348,23
Utah,2016,26,4.02,323,13
Utah,2016,27,4.85,309,15
Utah,2016,28,5.88,357,21
Utah,2016,29,2.59,309,8
Utah,2016,30,2.88,243,7
Utah,2016,31,4.06,271,11
Utah,2016,32,3.73,268,10
Utah,2016,33,4.63,259,12
Utah,2016,34,3.47,259,9
Utah,2016,35,3.19,251,8
Utah,2016,36,6.88,218,15
Utah,2016,37,4.24,236,10
Vermont,2010,40,6.98,86,6
Vermont,2010,41,4.72,106,5
Vermont,2010,42,7.14,98,7
Vermont,2010,43,10.53,114,12
Vermont,2010,44,8.97,78,7
Vermont,2010,45,7.94,126,10
Vermont,2010,46,5.94,101,6
Vermont,2010,47,7.14,98,7
Vermont,2010,48,12.5,112,14
Vermont,2010,49,12.38,105,13
Vermont,2010,50,13,100,13
Vermont,2010,51,8.27,133,11
Vermont,2010,52,15.05,93,14
Vermont,2011,01,11.65,103,12
Vermont,2011,02,9.09,99,9
Vermont,2011,03,5.88,102,6
Vermont,2011,04,16.19,105,17
Vermont,2011,05,11.02,118,13
Vermont,2011,06,10.09,109,11
Vermont,2011,07,7.44,121,9
Vermont,2011,08,9.09,99,9
Vermont,2011,09,11.38,123,14
Vermont,2011,10,12.93,116,15
Vermont,2011,11,11.11,99,11
Vermont,2011,12,6.67,105,7
Vermont,2011,13,6.96,115,8
Vermont,2011,14,11.93,109,13
Vermont,2011,15,10.1,99,10
Vermont,2011,16,5.36,112,6
Vermont,2011,17,7.21,111,8
Vermont,2011,18,13.04,115,15
Vermont,2011,19,11.34,97,11
Vermont,2011,20,5.49,91,5
Vermont,2011,21,9.52,105,10
Vermont,2011,22,9.62,104,10
Vermont,2011,23,11.36,88,10
Vermont,2011,24,8.7,115,10
Vermont,2011,25,8.89,90,8
Vermont,2011,26,10.2,98,10
Vermont,2011,27,12.24,98,12
Vermont,2011,28,12.12,99,12
Vermont,2011,29,8.33,120,10
Vermont,2011,30,6.98,86,6
Vermont,2011,31,8.43,83,7
Vermont,2011,32,5.66,106,6
Vermont,2011,33,6.58,76,5
Vermont,2011,34,7.29,96,7
Vermont,2011,35,5.77,104,6
Vermont,2011,36,5.32,94,5
Vermont,2011,37,11.54,78,9
Vermont,2011,38,6.73,104,7
Vermont,2011,39,13.4,97,13
Vermont,2011,40,5.61,107,6
Vermont,2011,41,10.28,107,11
Vermont,2011,42,10.53,95,10
Vermont,2011,43,9.8,102,10
Vermont,2011,44,7.96,113,9
Vermont,2011,45,12.84,109,14
Vermont,2011,46,11.34,97,11
Vermont,2011,47,6.19,97,6
Vermont,2011,48,12.37,97,12
Vermont,2011,49,13.13,99,13
Vermont,2011,50,12.84,109,14
Vermont,2011,51,8.51,94,8
Vermont,2011,52,9.78,92,9
Vermont,2012,01,11.21,116,13
Vermont,2012,02,13.28,128,17
Vermont,2012,03,9.28,97,9
Vermont,2012,04,15.46,97,15
Vermont,2012,05,7.77,103,8
Vermont,2012,06,13.45,119,16
Vermont,2012,07,11.97,117,14
Vermont,2012,08,9.38,96,9
Vermont,2012,09,11.76,119,14
Vermont,2012,10,15.53,103,16
Vermont,2012,11,10,110,11
Vermont,2012,12,13.46,104,14
Vermont,2012,13,12.15,107,13
Vermont,2012,14,13.75,80,11
Vermont,2012,15,7.92,101,8
Vermont,2012,16,13.89,108,15
Vermont,2012,17,9.47,95,9
Vermont,2012,18,9.57,94,9
Vermont,2012,19,11.21,107,12
Vermont,2012,20,7.69,104,8
Vermont,2012,21,10.19,108,11
Vermont,2012,22,8.33,108,9
Vermont,2012,23,10.62,113,12
Vermont,2012,24,4.44,90,4
Vermont,2012,25,5.21,96,5
Vermont,2012,26,3.51,114,4
Vermont,2012,27,8.04,112,9
Vermont,2012,28,7.53,93,7
Vermont,2012,29,12.5,88,11
Vermont,2012,30,10.96,73,8
Vermont,2012,31,5.45,110,6
Vermont,2012,32,7.21,111,8
Vermont,2012,33,7.14,98,7
Vermont,2012,34,10.67,75,8
Vermont,2012,35,5.32,94,5
Vermont,2012,36,8.26,109,9
Vermont,2012,37,6.42,109,7
Vermont,2012,38,7.76,116,9
Vermont,2012,39,7.83,115,9
Vermont,2012,40,3.7,108,4
Vermont,2012,41,11.58,95,11
Vermont,2012,42,9.35,107,10
Vermont,2012,43,12.09,91,11
Vermont,2012,44,11.25,80,9
Vermont,2012,45,10.87,92,10
Vermont,2012,46,11.88,101,12
Vermont,2012,47,4,100,4
Vermont,2012,48,7.69,104,8
Vermont,2012,49,16.09,87,14
Vermont,2012,50,8.65,104,9
Vermont,2012,51,5.79,121,7
Vermont,2012,52,7.5,120,9
Vermont,2013,01,13.39,127,17
Vermont,2013,02,14.66,116,17
Vermont,2013,03,17.52,137,24
Vermont,2013,04,11.61,112,13
Vermont,2013,05,17.12,146,25
Vermont,2013,06,9.09,121,11
Vermont,2013,07,10.91,110,12
Vermont,2013,08,14.02,107,15
Vermont,2013,09,10.48,105,11
Vermont,2013,10,9.76,123,12
Vermont,2013,11,6.12,98,6
Vermont,2013,12,13.33,90,12
Vermont,2013,13,12.28,114,14
Vermont,2013,14,8.41,107,9
Vermont,2013,15,6.12,98,6
Vermont,2013,16,10.62,113,12
Vermont,2013,17,4.59,109,5
Vermont,2013,18,3.33,120,4
Vermont,2013,19,5.26,95,5
Vermont,2013,20,11.76,102,12
Vermont,2013,21,9.71,103,10
Vermont,2013,22,7.77,103,8
Vermont,2013,23,7.92,101,8
Vermont,2013,24,14.74,95,14
Vermont,2013,25,11.22,98,11
Vermont,2013,26,9.09,88,8
Vermont,2013,27,10.58,104,11
Vermont,2013,28,6.86,102,7
Vermont,2013,29,6.96,115,8
Vermont,2013,30,5,80,4
Vermont,2013,31,5.32,94,5
Vermont,2013,32,7.22,97,7
Vermont,2013,33,4.04,99,4
Vermont,2013,34,8.16,98,8
Vermont,2013,35,9.09,110,10
Vermont,2013,36,2.08,96,2
Vermont,2013,37,3.16,95,3
Vermont,2013,38,7.77,103,8
Vermont,2013,39,3.41,88,3
Vermont,2013,40,5.13,117,6
Vermont,2013,41,7.87,89,7
Vermont,2013,42,4.76,105,5
Vermont,2013,43,11.71,111,13
Vermont,2013,44,8.18,110,9
Vermont,2013,45,10.26,117,12
Vermont,2013,46,6.48,108,7
Vermont,2013,47,4.42,113,5
Vermont,2013,48,16.49,97,16
Vermont,2013,49,9.09,132,12
Vermont,2013,50,8,100,8
Vermont,2013,51,6.9,116,8
Vermont,2013,52,6.48,108,7
Vermont,2014,01,14.14,99,14
Vermont,2014,02,11.11,117,13
Vermont,2014,03,8.33,120,10
Vermont,2014,04,12,100,12
Vermont,2014,05,6.8,103,7
Vermont,2014,06,12.07,116,14
Vermont,2014,07,10.85,129,14
Vermont,2014,08,12.38,105,13
Vermont,2014,09,10.81,111,12
Vermont,2014,10,3.13,96,3
Vermont,2014,11,16.67,138,23
Vermont,2014,12,16.82,107,18
Vermont,2014,13,7.84,102,8
Vermont,2014,14,12.39,113,14
Vermont,2014,15,11.5,113,13
Vermont,2014,16,18.89,90,17
Vermont,2014,17,15.38,117,18
Vermont,2014,18,10,90,9
Vermont,2014,19,6.93,101,7
Vermont,2014,20,12.5,104,13
Vermont,2014,21,13.46,104,14
Vermont,2014,22,8,100,8
Vermont,2014,23,10.91,110,12
Vermont,2014,24,6.06,99,6
Vermont,2014,25,14,100,14
Vermont,2014,26,6.82,88,6
Vermont,2014,27,6.54,107,7
Vermont,2014,28,10.42,96,10
Vermont,2014,29,8.24,85,7
Vermont,2014,30,4.81,104,5
Vermont,2014,31,7.02,114,8
Vermont,2014,32,14.66,116,17
Vermont,2014,33,4.21,95,4
Vermont,2014,34,3.77,106,4
Vermont,2014,35,7.69,104,8
Vermont,2014,36,7.14,84,6
Vermont,2014,37,8,100,8
Vermont,2014,38,7.92,101,8
Vermont,2014,39,8.93,112,10
Vermont,2014,40,7.02,114,8
Vermont,2014,41,5.17,116,6
Vermont,2014,42,5.94,101,6
Vermont,2014,43,4.59,109,5
Vermont,2014,44,3.19,94,3
Vermont,2014,45,7.62,105,8
Vermont,2014,46,12.7,126,16
Vermont,2014,47,7.41,108,8
Vermont,2014,48,5.77,104,6
Vermont,2014,49,10.78,102,11
Vermont,2014,50,7.02,114,8
Vermont,2014,51,5,100,5
Vermont,2014,52,10.48,105,11
Vermont,2014,53,7.38,122,9
Vermont,2015,01,13.51,111,15
Vermont,2015,02,13.56,118,16
Vermont,2015,03,13.11,122,16
Vermont,2015,04,18.32,131,24
Vermont,2015,05,16.18,136,22
Vermont,2015,06,10.24,127,13
Vermont,2015,07,13.71,124,17
Vermont,2015,08,15.97,119,19
Vermont,2015,09,12.38,105,13
Vermont,2015,10,12.7,126,16
Vermont,2015,11,10.34,116,12
Vermont,2015,12,10.61,132,14
Vermont,2015,13,7.96,113,9
Vermont,2015,14,6.31,111,7
Vermont,2015,15,12.95,139,18
Vermont,2015,16,12.71,118,15
Vermont,2015,17,8.73,126,11
Vermont,2015,18,14.81,108,16
Vermont,2015,19,4.35,115,5
Vermont,2015,20,4.59,109,5
Vermont,2015,21,10,110,11
Vermont,2015,22,5,100,5
Vermont,2015,23,4.59,109,5
Vermont,2015,24,9.09,88,8
Vermont,2015,25,7.21,111,8
Vermont,2015,26,5.32,94,5
Vermont,2015,27,4.59,109,5
Vermont,2015,28,8.16,98,8
Vermont,2015,29,7.92,101,8
Vermont,2015,30,3.37,89,3
Vermont,2015,31,6.86,102,7
Vermont,2015,32,6.06,99,6
Vermont,2015,33,3.96,101,4
Vermont,2015,34,3.03,99,3
Vermont,2015,35,5.75,87,5
Vermont,2015,36,6.36,110,7
Vermont,2015,37,8.42,95,8
Vermont,2015,38,6.1,82,5
Vermont,2015,39,8.33,108,9
Vermont,2015,40,6.5,123,8
Vermont,2015,41,6.96,115,8
Vermont,2015,42,3.54,113,4
Vermont,2015,43,4.49,89,4
Vermont,2015,44,4.31,116,5
Vermont,2015,45,7.44,121,9
Vermont,2015,46,10.81,111,12
Vermont,2015,47,6.14,114,7
Vermont,2015,48,3.64,110,4
Vermont,2015,49,4.96,121,6
Vermont,2015,50,9.68,124,12
Vermont,2015,51,11.43,105,12
Vermont,2015,52,5.5,109,6
Vermont,2016,01,13.08,107,14
Vermont,2016,02,8.47,118,10
Vermont,2016,03,4.69,128,6
Vermont,2016,04,6.19,113,7
Vermont,2016,05,12.98,131,17
Vermont,2016,06,8.49,106,9
Vermont,2016,07,11.71,111,13
Vermont,2016,08,5.93,118,7
Vermont,2016,09,10.89,101,11
Vermont,2016,10,7.58,132,10
Vermont,2016,11,10.71,140,15
Vermont,2016,12,14.95,107,16
Vermont,2016,13,9.65,114,11
Vermont,2016,14,11.01,109,12
Vermont,2016,15,6.09,115,7
Vermont,2016,16,3,100,3
Vermont,2016,17,6.8,103,7
Vermont,2016,18,7.14,112,8
Vermont,2016,19,12.17,115,14
Vermont,2016,20,10.1,99,10
Vermont,2016,21,9.62,104,10
Vermont,2016,22,8.47,118,10
Vermont,2016,23,6.25,112,7
Vermont,2016,24,9.71,103,10
Vermont,2016,25,5.68,88,5
Vermont,2016,26,4.44,90,4
Vermont,2016,27,8.7,115,10
Vermont,2016,28,7.14,98,7
Vermont,2016,29,3.51,57,2
Vermont,2016,30,1.54,65,1
Vermont,2016,31,4.17,72,3
Vermont,2016,32,3.33,60,2
Vermont,2016,33,6,50,3
Vermont,2016,34,7.84,51,4
Vermont,2016,35,6.67,45,3
Vermont,2016,36,7.14,56,4
Vermont,2016,37,2.04,49,1
Virginia,2010,40,5.94,1094,65
Virginia,2010,41,5.92,1182,70
Virginia,2010,42,5.11,1136,58
Virginia,2010,43,7.06,1161,82
Virginia,2010,44,6.87,1121,77
Virginia,2010,45,7.15,1203,86
Virginia,2010,46,7.36,1128,83
Virginia,2010,47,7.21,1151,83
Virginia,2010,48,7.93,1223,97
Virginia,2010,49,7.47,1111,83
Virginia,2010,50,6.89,1278,88
Virginia,2010,51,8.09,1224,99
Virginia,2010,52,7.02,1297,91
Virginia,2011,01,8.35,1366,114
Virginia,2011,02,8.6,1302,112
Virginia,2011,03,7.08,1300,92
Virginia,2011,04,8.82,1259,111
Virginia,2011,05,8.77,1323,116
Virginia,2011,06,8.13,1242,101
Virginia,2011,07,9.71,1308,127
Virginia,2011,08,10.3,1378,142
Virginia,2011,09,9.58,1274,122
Virginia,2011,10,8.57,1214,104
Virginia,2011,11,8.74,1305,114
Virginia,2011,12,7.53,1182,89
Virginia,2011,13,7.76,1134,88
Virginia,2011,14,5.77,1143,66
Virginia,2011,15,7.78,1170,91
Virginia,2011,16,7.1,1155,82
Virginia,2011,17,7.01,1084,76
Virginia,2011,18,8.28,1075,89
Virginia,2011,19,6.37,1131,72
Virginia,2011,20,7.21,1123,81
Virginia,2011,21,6.41,1124,72
Virginia,2011,22,8.38,1086,91
Virginia,2011,23,6.52,1165,76
Virginia,2011,24,7.06,1063,75
Virginia,2011,25,6.65,1098,73
Virginia,2011,26,7.98,1103,88
Virginia,2011,27,7.53,1062,80
Virginia,2011,28,6.13,1141,70
Virginia,2011,29,6.26,1086,68
Virginia,2011,30,6.59,1108,73
Virginia,2011,31,7.36,1141,84
Virginia,2011,32,6.53,1103,72
Virginia,2011,33,6.95,1079,75
Virginia,2011,34,4.67,1114,52
Virginia,2011,35,5.93,1113,66
Virginia,2011,36,5.73,1064,61
Virginia,2011,37,6.14,1059,65
Virginia,2011,38,5.7,1088,62
Virginia,2011,39,5.85,1112,65
Virginia,2011,40,6.34,1199,76
Virginia,2011,41,7.01,1155,81
Virginia,2011,42,6.7,1209,81
Virginia,2011,43,7.17,1102,79
Virginia,2011,44,6.61,1134,75
Virginia,2011,45,6.49,1201,78
Virginia,2011,46,8.37,1183,99
Virginia,2011,47,6.96,1120,78
Virginia,2011,48,7.88,1142,90
Virginia,2011,49,7.41,1201,89
Virginia,2011,50,7.42,1200,89
Virginia,2011,51,7.53,1235,93
Virginia,2011,52,6.77,1138,77
Virginia,2012,01,6.41,1263,81
Virginia,2012,02,8.97,1271,114
Virginia,2012,03,7.63,1180,90
Virginia,2012,04,8.25,1212,100
Virginia,2012,05,6.47,1159,75
Virginia,2012,06,8.29,1206,100
Virginia,2012,07,8.28,1208,100
Virginia,2012,08,7.81,1281,100
Virginia,2012,09,7.65,1190,91
Virginia,2012,10,6.46,1208,78
Virginia,2012,11,7.2,1194,86
Virginia,2012,12,7.92,1149,91
Virginia,2012,13,7.44,1049,78
Virginia,2012,14,6.4,1156,74
Virginia,2012,15,7.41,1134,84
Virginia,2012,16,5.96,1225,73
Virginia,2012,17,7.16,1159,83
Virginia,2012,18,6.91,1172,81
Virginia,2012,19,6.41,1092,70
Virginia,2012,20,6.39,1079,69
Virginia,2012,21,5.32,1146,61
Virginia,2012,22,6.69,1106,74
Virginia,2012,23,6.25,1184,74
Virginia,2012,24,5.07,1163,59
Virginia,2012,25,6.15,1122,69
Virginia,2012,26,7.38,1030,76
Virginia,2012,27,6.15,1139,70
Virginia,2012,28,6.48,1142,74
Virginia,2012,29,5.97,1207,72
Virginia,2012,30,6.59,1108,73
Virginia,2012,31,6.12,1160,71
Virginia,2012,32,5.2,1172,61
Virginia,2012,33,7.02,1182,83
Virginia,2012,34,7.04,1066,75
Virginia,2012,35,5.67,1128,64
Virginia,2012,36,6.92,1171,81
Virginia,2012,37,7.13,1094,78
Virginia,2012,38,5.92,1148,68
Virginia,2012,39,7.39,1136,84
Virginia,2012,40,6.97,1148,80
Virginia,2012,41,6.03,1177,71
Virginia,2012,42,6.67,1155,77
Virginia,2012,43,5.3,1189,63
Virginia,2012,44,7.22,1163,84
Virginia,2012,45,7.48,1243,93
Virginia,2012,46,6.86,1137,78
Virginia,2012,47,6.45,1241,80
Virginia,2012,48,6.41,1201,77
Virginia,2012,49,6.63,1312,87
Virginia,2012,50,7.46,1247,93
Virginia,2012,51,7.72,1322,102
Virginia,2012,52,8.22,1424,117
Virginia,2013,01,10.45,1540,161
Virginia,2013,02,11.48,1498,172
Virginia,2013,03,12.21,1409,172
Virginia,2013,04,10.26,1325,136
Virginia,2013,05,9.6,1334,128
Virginia,2013,06,8.1,1321,107
Virginia,2013,07,9.3,1291,120
Virginia,2013,08,8.11,1258,102
Virginia,2013,09,9.16,1288,118
Virginia,2013,10,7.12,1236,88
Virginia,2013,11,8.61,1277,110
Virginia,2013,12,7.93,1261,100
Virginia,2013,13,6.76,1242,84
Virginia,2013,14,6.46,1270,82
Virginia,2013,15,8.15,1276,104
Virginia,2013,16,8.1,1271,103
Virginia,2013,17,6.81,1160,79
Virginia,2013,18,7.42,1159,86
Virginia,2013,19,5.41,1165,63
Virginia,2013,20,6.76,1168,79
Virginia,2013,21,4.78,1066,51
Virginia,2013,22,4.49,1113,50
Virginia,2013,23,7.6,1158,88
Virginia,2013,24,6.4,1093,70
Virginia,2013,25,5.78,1108,64
Virginia,2013,26,6.49,1109,72
Virginia,2013,27,5.76,1164,67
Virginia,2013,28,6.51,1060,69
Virginia,2013,29,6.29,1112,70
Virginia,2013,30,5.9,1084,64
Virginia,2013,31,5.8,1138,66
Virginia,2013,32,6.95,1123,78
Virginia,2013,33,6.24,1153,72
Virginia,2013,34,6.31,1141,72
Virginia,2013,35,4.67,1177,55
Virginia,2013,36,5.61,1122,63
Virginia,2013,37,6.67,1095,73
Virginia,2013,38,5.86,1161,68
Virginia,2013,39,6.04,1092,66
Virginia,2013,40,4.98,1185,59
Virginia,2013,41,6.64,1084,72
Virginia,2013,42,7.15,1119,80
Virginia,2013,43,6.64,1130,75
Virginia,2013,44,6.28,1211,76
Virginia,2013,45,6.96,1193,83
Virginia,2013,46,6.38,1238,79
Virginia,2013,47,5.43,1234,67
Virginia,2013,48,5.79,1157,67
Virginia,2013,49,6.46,1254,81
Virginia,2013,50,6.38,1191,76
Virginia,2013,51,6.6,1304,86
Virginia,2013,52,6.38,1253,80
Virginia,2014,01,8.08,1300,105
Virginia,2014,02,8.07,1376,111
Virginia,2014,03,9.36,1282,120
Virginia,2014,04,8.4,1334,112
Virginia,2014,05,9.57,1380,132
Virginia,2014,06,7.27,1293,94
Virginia,2014,07,8.46,1312,111
Virginia,2014,08,8.41,1248,105
Virginia,2014,09,7.24,1243,90
Virginia,2014,10,7.3,1342,98
Virginia,2014,11,6.26,1278,80
Virginia,2014,12,7.08,1215,86
Virginia,2014,13,8.11,1270,103
Virginia,2014,14,7.04,1208,85
Virginia,2014,15,5.77,1162,67
Virginia,2014,16,6.74,1247,84
Virginia,2014,17,7.21,1192,86
Virginia,2014,18,5.57,1185,66
Virginia,2014,19,6.31,1251,79
Virginia,2014,20,7.99,1176,94
Virginia,2014,21,6.08,1201,73
Virginia,2014,22,6.06,1123,68
Virginia,2014,23,6.63,1132,75
Virginia,2014,24,5.79,1175,68
Virginia,2014,25,5.77,1144,66
Virginia,2014,26,5.18,1159,60
Virginia,2014,27,6.46,1161,75
Virginia,2014,28,6.43,1135,73
Virginia,2014,29,6.06,1156,70
Virginia,2014,30,6.37,1131,72
Virginia,2014,31,7.71,1129,87
Virginia,2014,32,6.4,1188,76
Virginia,2014,33,5.37,1117,60
Virginia,2014,34,4.58,1136,52
Virginia,2014,35,5.41,1073,58
Virginia,2014,36,6.13,1077,66
Virginia,2014,37,5.03,1153,58
Virginia,2014,38,6.41,1154,74
Virginia,2014,39,5.19,1194,62
Virginia,2014,40,5,1141,57
Virginia,2014,41,4.48,1184,53
Virginia,2014,42,4.54,1211,55
Virginia,2014,43,6.22,1206,75
Virginia,2014,44,5.8,1207,70
Virginia,2014,45,5.56,1260,70
Virginia,2014,46,6.17,1297,80
Virginia,2014,47,6.86,1297,89
Virginia,2014,48,5.21,1267,66
Virginia,2014,49,5.42,1311,71
Virginia,2014,50,6.96,1293,90
Virginia,2014,51,8.12,1281,104
Virginia,2014,52,9.97,1334,133
Virginia,2014,53,12.75,1498,191
Virginia,2015,01,11.47,1578,181
Virginia,2015,02,11.92,1586,189
Virginia,2015,03,10.51,1437,151
Virginia,2015,04,9.59,1387,133
Virginia,2015,05,8.32,1443,120
Virginia,2015,06,8.7,1357,118
Virginia,2015,07,7.75,1420,110
Virginia,2015,08,7.53,1382,104
Virginia,2015,09,7.88,1370,108
Virginia,2015,10,7.57,1307,99
Virginia,2015,11,6.54,1269,83
Virginia,2015,12,7.27,1307,95
Virginia,2015,13,5.4,1314,71
Virginia,2015,14,5.6,1304,73
Virginia,2015,15,6.06,1238,75
Virginia,2015,16,5.65,1204,68
Virginia,2015,17,5.84,1199,70
Virginia,2015,18,6.85,1256,86
Virginia,2015,19,5.05,1207,61
Virginia,2015,20,4.76,1156,55
Virginia,2015,21,6.81,1190,81
Virginia,2015,22,5.23,1148,60
Virginia,2015,23,6.32,1140,72
Virginia,2015,24,5.07,1124,57
Virginia,2015,25,5.94,1212,72
Virginia,2015,26,5.38,1170,63
Virginia,2015,27,5.42,1162,63
Virginia,2015,28,7.37,1139,84
Virginia,2015,29,5.32,1184,63
Virginia,2015,30,5.29,1190,63
Virginia,2015,31,4.67,1198,56
Virginia,2015,32,5.41,1147,62
Virginia,2015,33,6.3,1222,77
Virginia,2015,34,5.19,1214,63
Virginia,2015,35,6.42,1199,77
Virginia,2015,36,6.44,1149,74
Virginia,2015,37,5.76,1181,68
Virginia,2015,38,6.04,1192,72
Virginia,2015,39,5.63,1172,66
Virginia,2015,40,5.96,1242,74
Virginia,2015,41,6.97,1191,83
Virginia,2015,42,6.01,1214,73
Virginia,2015,43,5.85,1283,75
Virginia,2015,44,6.02,1329,80
Virginia,2015,45,6.11,1228,75
Virginia,2015,46,6.04,1275,77
Virginia,2015,47,7.18,1240,89
Virginia,2015,48,5.15,1204,62
Virginia,2015,49,5.83,1236,72
Virginia,2015,50,5.8,1258,73
Virginia,2015,51,6.34,1262,80
Virginia,2015,52,6.57,1263,83
Virginia,2016,01,6.83,1303,89
Virginia,2016,02,7.36,1359,100
Virginia,2016,03,5.75,1340,77
Virginia,2016,04,6.24,1346,84
Virginia,2016,05,7.07,1288,91
Virginia,2016,06,5.16,1278,66
Virginia,2016,07,5.89,1341,79
Virginia,2016,08,6.46,1393,90
Virginia,2016,09,7.94,1372,109
Virginia,2016,10,6.03,1443,87
Virginia,2016,11,5.35,1309,70
Virginia,2016,12,7.9,1279,101
Virginia,2016,13,7.56,1257,95
